Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
Aunt Jake's,47 W 8th St,10011,italian,40.73329,-73.99852,restaurant,4
Lan Larb Soho,227 Centre St,10013,thai,40.7199936,-73.9985428,restaurant,4
Sapori D'Italia,105 Mulberry St,10013,pizza,40.71735,-73.99855,restaurant,4
Royal Siam Thai Cuisine,240 8th Ave,10011,thai,40.74471,-73.99857,restaurant,4
Minus10 Ice Cream,10 Mott St,10013,dessert,40.71407,-73.99857,restaurant,4
Lure Fishbar,142 Mercer St,10012,seafood,40.72461217,-73.99857471,restaurant,4.5
T-Swirl Crêpe,2 Mott St,10013,dessert,40.71393,-73.9985899,restaurant,4.5
"S.E.M. Ensemble, Inc.",25 Columbia Place,11201,Music,40.693107,-73.998604,cultural_center,-1
Parlay,4024 8th Ave,11232,vietnamese,40.6464,-73.99862,restaurant,4
fresh&co,444 10th Ave,10001,healthy,40.75511741,-73.99862096,restaurant,4
Ping's Seafood,22 Mott St,10013,seafood,40.714442,-73.998636,restaurant,4
NY Dosas,50 Washington Sq S,10014,indian,40.73083861,-73.9986378,restaurant,4.5
46,46 Mott St,10013,chinese,40.71529303,-73.99864422,restaurant,4
karakatta,230 Thompson St,10012,japanese,40.72933,-73.99865,restaurant,3.5
Luna Pizza,225 Park Row,10038,pizza,40.71324568,-73.9986511,restaurant,4
Center for Italian Modern Art,421 Broome Street,10013,Museum,40.721252,-73.998662,cultural_center,-1
Bo Ky Restaurant,80 Bayard St,10013,chinese,40.71579,-73.99867,restaurant,4
Peking Duck House,28 Mott St,10013,chinese,40.71461,-73.99871,restaurant,4.5
Bluestone Lane,435 W 31st St,10001,healthy,40.75201082,-73.99871811,restaurant,4.5
"Theater Talk Productions, Inc.","426 Broome Street, Apt. 5F",10013,Theater,40.721304,-73.998734,cultural_center,-1
Quantum Leap,226 Thompson St,10012,vietnamese,40.72916,-73.99874,restaurant,3
Sammy's Noodle Shop & Grill,453 Ave Of The Americas,10011,chinese,40.73516,-73.99875,restaurant,3.5
The Mercer Kitchen,99 Prince St,10012,american,40.72481,-73.99876,restaurant,4
Chelsea Symphony,245 Eighth Avenue,10011,Music,40.744901,-73.998784,cultural_center,-1
Polaris Productions Inc.,245 8th Avenue,10011,Theater,40.744901,-73.998784,cultural_center,-1
Taiyaki NYC,119 Baxter St,10013,dessert,40.71789,-73.9988,restaurant,3.5
Centre Seafood,206 Centre St,10013,seafood,40.71888,-73.998814,restaurant,4
Tipsy Shanghai,228 Thompson St,10012,chinese,40.72929,-73.99882,restaurant,3.5
Wok Wok,11 Mott St,10013,chinese,40.71406,-73.99883,restaurant,4
Asuka Sushi,300 W 23rd St,10011,thai,40.74529,-73.99888,restaurant,3.5
Hop Kee,21 Mott St,10013,chinese,40.714458,-73.998889,restaurant,4
Shanghai 21,21 Mott St,10013,chinese,40.7144199,-73.99889,restaurant,4
PhoBar,82 W 3rd St,10013,thai,40.72975,-73.99893,restaurant,4
J's Pizza,98 7th Ave,10011,pizza,40.7398164,-73.9989453,restaurant,4
The Original Buddha Bodai 佛菩提 Kosher Vegetarian Restaurant,5 Mott St,10013,chinese,40.7138543,-73.9989484,restaurant,4
"Camera Club of New York, Inc.",126 Baxter Street,10013,Visual Arts,40.718142,-73.998954,cultural_center,-1
"CityArts, Inc.","525 Broadway, Ste. 700",10012,Visual Arts,40.722852,-73.998972,cultural_center,-1
PhoBar,43 Mott St,10013,thai,40.7152346,-73.9990079,restaurant,3.5
Stache of Goods NYC,null,10011,dessert,40.714395,-73.999034,restaurant,3.5
Lima Peruvian Restaurant,782 4th Ave,11232,seafood,40.659881,-73.999055,restaurant,3.5
Buttermilk Channel,524 Court St,11231,american,40.675919,-73.999059,restaurant,3.5
Lung Moon Bakery,81 Mulberry St,10013,dessert,40.71642436,-73.99907157,restaurant,4
Milk Bar Chelsea,220 8th Ave,10011,dessert,40.74411,-73.99909,restaurant,4
Foragers Table,233 8th Ave,10011,american,40.744541,-73.9990926,restaurant,4
Aux Epices,121 Baxter St,10013,vietnamese,40.71810736,-73.99910254,restaurant,4
Okinii,216 Thompson St,10012,japanese,40.72894,-73.99911,restaurant,4
Il Mulino New York - Downtown,86 W 3rd St,10012,italian,40.729807,-73.999159,restaurant,4
Museum of Chinese in the Americas,"70 Mulberry Street, 2nd Floor",10013,Museum,40.716092,-73.999203,cultural_center,-1
Debutea,217 Thompson St,10012,dessert,40.72912,-73.99922,restaurant,4
Sushi Zo,88 W 3rd St,10012,japanese,40.7297821,-73.9992218,restaurant,4
Brooklyn Farmacy & Soda Fountain,513 Henry St,11231,dessert,40.68398,-73.99923,restaurant,4.5
Pho - New York,73 Mulberry St,10013,seafood,40.71623,-73.99925,restaurant,4
Asia Market,71 1/2 Mulberry St,10013,vietnamese,40.71625569,-73.99927087,restaurant,4.5
H K Wonton Garden,79 Mulberry St,10013,chinese,40.71646881,-73.99927521,restaurant,2
Alimama,89A Bayard St,10013,dessert,40.71586269,-73.99928509,restaurant,3.5
Springbone Kitchen,90 W 3rd St,10012,healthy,40.72986,-73.99932,restaurant,3.5
Project Tea,69 Mulberry St,10013,dessert,40.71615929,-73.99932622,restaurant,3.5
Yin Ji Chang Fen Rice Roll,91 Bayard St,10013,vietnamese,40.71583,-73.999336,restaurant,3.5
Zia Maria-Chelsea,318 W 23rd St,10011,pizza,40.7454863,-73.9993392,restaurant,3.5
Greater Chinatown Community Association,105 Mosco Street,10013,Music,40.714459,-73.999347,cultural_center,-1
Bangkok Center Grocery,104 Mosco St,10013,vietnamese,40.714598,-73.9993544,restaurant,4
Top Thai Greenwich,235 Sullivan St,10012,thai,40.72977,-73.99939,restaurant,4
Eggloo,60 Mulberry St,10013,dessert,40.71554973,-73.99939246,restaurant,3.5
Sacred Chow,227 Sullivan St,10012,healthy,40.72959,-73.99944,restaurant,4
Nickel & Diner,1 Howard St,10013,american,40.71893129,-73.99945247,restaurant,4
CHARM'S,200 8th Ave,10011,thai,40.74346,-73.99947,restaurant,4.5
Chikarashi,227 Canal St,10013,korean,40.71787,-73.99948,restaurant,4
Pinto Garden,117 W 10th St,10011,vietnamese,40.734882,-73.9994844,restaurant,4
Socarrat Paella Bar - Chelsea,259 W 19th St,10011,seafood,40.7427204,-73.9995147,restaurant,3.5
Brooklyn Chamber Music Society,49 Cheever Place,11231,Music,40.685713,-73.999524,cultural_center,-1
Juku,32 Mulberry St,10013,japanese,40.71461,-73.999528,restaurant,4
Nha Trang One,87 Baxter St,10013,vietnamese,40.71671,-73.9995299,restaurant,4
Bodai Vegetarian Restaurant,5015 10th Ave,11219,healthy,40.63803,-73.99954,restaurant,4
Bosie,506 Laguardia Pl,10012,brunch,40.7277403,-73.9995539,restaurant,4.5
Soho Ramen,227 Sullivan St,10012,seafood,40.729655,-73.999555,restaurant,4
Mama Eatery,46 Mulberry St,10013,american,40.71503,-73.99956,restaurant,4.5
Forlini's Restaurant,93 Baxter St,10013,american,40.71695,-73.99957,restaurant,4
Hampton Chutney,143 Grand St,10013,indian,40.72007,-73.99959,restaurant,3.5
Other Side Productions,"64 Seventh Avenue, #3B",10011,Theater,40.738659,-73.999617,cultural_center,-1
Toloache Thompson,205 Thompson St,10012,mexican,40.7286749,-73.9996277,restaurant,4
Temerario,198 8th Ave,10011,mexican,40.74341334,-73.99962772,restaurant,4
Surya,154 Bleecker St,10012,indian,40.7281,-73.99963,restaurant,4
Soho Thai,141 Grand St,10013,thai,40.720078,-73.999641,restaurant,4
Flex Mussels,154 W 13th St,10011,seafood,40.737437,-73.999661,restaurant,4
Blue Hill,75 Washington Pl,10011,american,40.73206403,-73.9996931,restaurant,4.5
Aperture,552 Court St,11231,italian,40.675033,-73.999706,restaurant,3.5
Carroll Place,157 Bleecker St,10012,brunch,40.7287,-73.99971,restaurant,4.5
Joe's Pizza,211 8th Ave,10011,pizza,40.74390809,-73.99971128,restaurant,3.5
Pasteur Grill and Noodles,85 Baxter St,10013,vietnamese,40.71667,-73.99974,restaurant,4
MilkMade Tasting Room,204 Sackett St,11231,dessert,40.68415,-73.99976,restaurant,4
Bearin Wheel Pie,127A Walker St,10013,dessert,40.71734,-73.99977,restaurant,4.5
Bar Bruno,520 Henry St,11231,mexican,40.6833674,-73.9997959,restaurant,4.5
Tue Thai Restaurant,3 Greenwich Ave,10014,thai,40.73387,-73.9997999,restaurant,4.5
The Donut Pub,203 W 14th St,10011,dessert,40.738867,-73.999811,restaurant,4.5
Chelsea Golden Wok,209 8th Ave,10011,chinese,40.74401,-73.999824,restaurant,3.5
Morgenstern's Finest Ice Cream,88 W Houston St,10012,dessert,40.727261,-73.99983119,restaurant,3.5
Olio e Piú,3 Greenwich Ave,10014,brunch,40.733826,-73.999852,restaurant,3.5
Hao Noodle and Tea By Madam Zhu's Kitchen,401 6th Ave,10014,chinese,40.73348632,-73.9998929,restaurant,3.5
Thai Jasmine Resturant,106 Bayard St,10013,thai,40.7162099,-73.9999,restaurant,4
Dos Caminos,475 W Broadway,10012,mexican,40.7266452,-73.9999024,restaurant,4
Thailicious,75 Baxter St,10013,thai,40.7162609,-73.9999063,restaurant,5
Uncle Ted's Modern Chinese Cuisine,163 Bleecker St,10012,chinese,40.72882,-73.999961,restaurant,4.5
City Cakes,251 W 18th St,10011,dessert,40.74206,-73.99999,restaurant,4
Fiore's Pizza,165 Bleecker St,10012,pizza,40.72885,-74.00001,restaurant,4
HARBS,465 W Broadway,10012,dessert,40.726366,-74.000015,restaurant,4
Mah-Ze-Dahr Bakery,28 Greenwich Ave,10011,dessert,40.73503,-74.00002,restaurant,4
Quality Eats,19 Greenwich Ave,10014,american,40.7345,-74.00004,restaurant,4
The Folly,92 W Houston St,10012,seafood,40.72721,-74.00004,restaurant,4
Westville Chelsea,246 W 18th St,10011,brunch,40.74175,-74.00007,restaurant,4.5
NOMO Kitchen,9 Crosby St,10013,brunch,40.7198301,-74.0000708,restaurant,4.5
Le Coucou,138 Lafayette St,10013,brunch,40.71909,-74.00013,restaurant,4
Carbone,181 Thompson St,10012,italian,40.728,-74.0001497,restaurant,3
La Lanterna Di Vittorio,129 MacDougal St,10012,italian,40.73069,-74.00015,restaurant,3.5
"Yangtze Repertory Theatre of America, Inc.","153 Centre Street, Suite 207",10013,Theater,40.717777,-74.000162,cultural_center,-1
Air's,127 Macdougal St,10012,seafood,40.73059772,-74.00019866,restaurant,5
Le Botaniste,127 Grand St,10013,healthy,40.7204278,-74.0002028,restaurant,4
Spring Cafe,153D Centre St,10013,healthy,40.71792,-74.00021,restaurant,4
Rice Noodle Cart,153 Centre St,10013,chinese,40.71792,-74.00021,restaurant,4
Music from China,"170 Park Row, Apt. 12D",10038,Music,40.713139,-74.000231,cultural_center,-1
Lucali,575 Henry St,11231,italian,40.6818,-74.00024,restaurant,4.5
Jane,100 W Houston St,10012,brunch,40.72732,-74.00026,restaurant,4
Catmint Wheel Cake,124 Macdougal St,10012,dessert,40.72992961,-74.00028862,restaurant,4
Zusik,202 W14th St,10011,seafood,40.73864,-74.00029,restaurant,3.5
"NY Artists Unlimited, Inc.","212 West 14th Street, Ste. 2A",10011,Theater,40.738827,-74.000357,cultural_center,-1
Gottino,52 Greenwich Ave,10011,italian,40.7358,-74.00036,restaurant,4
Senza Gluten,206 Sullivan St,10012,italian,40.72909111,-74.00036992,restaurant,4
Kāwi,20 Hudson Yards,10001,korean,40.75384083,-74.00037046,restaurant,3.5
Amorino Gelato,162 8th Ave,10011,dessert,40.742244,-74.000377,restaurant,4
"Recording Artists' Development, Inc.",17 Gay Street #8,10014,Music,40.733645,-74.000393,cultural_center,-1
Rip’s Malt Shop,48 Greenwich Ave,10011,healthy,40.735666,-74.000412,restaurant,4
Umami Sushi,50 Greenwich Ave,10011,japanese,40.73571,-74.00044,restaurant,4
Artistic Pizza,123 W 3rd St,10012,healthy,40.73069,-74.00044,restaurant,5
Cowgirl Seahorse,259 Front St,10038,mexican,40.7081358,-74.0004532,restaurant,4
Mexicue,160 8th Ave,10011,mexican,40.74202,-74.00046,restaurant,4
ZZ's Clam Bar,169 Thompson St,10012,seafood,40.727688,-74.000466,restaurant,4
Jun-Men Ramen Bar,249 9th Ave,10001,japanese,40.748209,-74.00047,restaurant,4.5
BÀO Tea House,140 West 4th St,10012,dessert,40.73124879,-74.00048896,restaurant,4.5
Galanga,149 W 4th St,10012,thai,40.7316,-74.00049,restaurant,4.5
MIGHTY Bowl,120 Macdougal St,10012,vietnamese,40.72986,-74.00049,restaurant,3.5
Go Zen,144 W 4th St,10012,healthy,40.73133988,-74.00051026,restaurant,3.5
Creperie NYC,112 Macdougal St,10012,dessert,40.72956,-74.00054,restaurant,3
Rahi,60 Greenwich Ave,10011,indian,40.7360271,-74.0005436,restaurant,4
Citizens of Chelsea,401 W 25th St,10001,brunch,40.748123,-74.000569,restaurant,3.5
Junzi Kitchen,170 Bleecker St,10012,chinese,40.72878,-74.00061,restaurant,4.5
Ample Hills Creamery,Brooklyn Bridge Park,11201,dessert,40.69453438,-74.00062802,restaurant,4
Saigon Shack,114 Macdougal St,10012,healthy,40.72969,-74.000629,restaurant,3.5
The Grey Dog,242 W 16th St,10011,healthy,40.740624,-74.000648,restaurant,4
4 Charles Prime Rib,4 Charles St,10014,american,40.73513,-74.00065,restaurant,4.5
Nha Trang Centre,148 Centre St,10013,vietnamese,40.717339,-74.000672,restaurant,4
Thai Sliders & Co,150 8th Ave,10011,thai,40.7419442,-74.0007071,restaurant,4
Elephant & Castle,68 Greenwich Ave,10011,american,40.736214,-74.000729,restaurant,3.5
Maru 2,267 W 17th St,10011,korean,40.74163627,-74.00073601,restaurant,4.5
Feb-30,110 Macdougal St,10012,healthy,40.72960885,-74.00074185,restaurant,4
Cooper's Craft & Kitchen,169 8th Ave,10011,american,40.742702,-74.000778,restaurant,4
LLama-San,359 6th Ave,10014,japanese,40.73225,-74.00078,restaurant,3.5
Sushi Para 88,212 W 14th St,10011,japanese,40.738666,-74.000785,restaurant,3.5
Pizza Moto,338 Hamilton Ave,11231,pizza,40.6746224,-74.0007999,restaurant,3.5
The Zodiac Room,20 Hudson Blvd,10001,american,40.753473,-74.0008205,restaurant,4
Seabird,361 6th Ave,10014,seafood,40.73232,-74.0008299,restaurant,4.5
Seamore's,161 8th Ave,10011,seafood,40.74247,-74.0009,restaurant,4
Bluestone Lane Collective Cafe,55 Greenwich Ave,10014,brunch,40.7358109,-74.0009087,restaurant,4
Roey's,1 Perry St,10014,pizza,40.73596,-74.00093,restaurant,4
"Brooklyn Theatre Arts Project, Inc.",1618 76th Street,11214,Theater,40.615389,-74.000936,cultural_center,-1
I CE NY,101 Macdougal St,10012,dessert,40.7296252,-74.00094963,restaurant,4.5
Senza Gluten Cafe & Bakery,171 Sullivan St,10012,healthy,40.72803,-74.00097,restaurant,4
"Golden Fleece Theatre Company, Ltd.","70A Greenwich Avenue, Apt. 256",10011,Music,40.736395,-74.000985,cultural_center,-1
"Canopy Canopy Canopy, Inc.","264 Canal Street, Suite 3W",10013,Visual Arts,40.718752,-74.000996,cultural_center,-1
Lost In The Sauce,265 Canal St,10013,japanese,40.71897,-74.00102,restaurant,3.5
Canal Street Market,265 Canal St,10013,korean,40.71897,-74.00102,restaurant,4
Azumma,265 Canal St,10013,korean,40.71897,-74.00102,restaurant,4.5
Bonsai Kakigori,265 Canal St,10013,dessert,40.71897,-74.00102,restaurant,4
by CHLOE. West Village,185 Bleecker St,10012,healthy,40.729219,-74.001021,restaurant,4
Grand Sichuan,229 9th Ave,10001,chinese,40.747413,-74.001052,restaurant,3.5
The Fulton,89 South St,10038,brunch,40.70536943,-74.00106339,restaurant,3.5
Bar Moga,128 W Houston St,10012,american,40.72787,-74.00107,restaurant,4
Highlands NYC,150 W 10th St,10014,american,40.734345,-74.0010957,restaurant,4
Banter,169 Sullivan St,10012,brunch,40.72787,-74.0010999,restaurant,3.5
Monte's Trattoria,97 Macdougal St,10012,italian,40.72959,-74.0011,restaurant,4
August Gatherings,266 Canal St,10013,chinese,40.7186556,-74.0011004,restaurant,5
Denino's Greenwich Village,93 Macdougal St,10012,pizza,40.7294,-74.00111,restaurant,3
Mint Masala,95 Macdougal St,10012,indian,40.72953,-74.00115,restaurant,4.5
SoHo Eatery,273 Canal St,10013,vietnamese,40.719167,-74.001174,restaurant,4
Galli,45 Mercer St,10013,italian,40.72161,-74.00127,restaurant,4
Van Leeuwen Ice Cream,152 W 10th St,10014,dessert,40.73442081,-74.00127228,restaurant,3.5
Famous Original Ray's Pizza,204 9th Ave,10011,pizza,40.74597,-74.0013,restaurant,3.5
KROK Brooklyn,117 Columbia St,11231,vietnamese,40.68761,-74.0013,restaurant,4
Bellini Seaport,33 Peck Slip,10038,italian,40.70784649,-74.00132898,restaurant,4
Copper Branch,195 Bleecker St,10012,healthy,40.72935,-74.00134,restaurant,5
Manousheh,193 Bleecker St,10012,indian,40.7293499,-74.00134,restaurant,4
Oppa,162 W 4th St,10014,korean,40.731826,-74.001344,restaurant,3.5
L.A. Burdick Handmade Chocolates,156 Prince St,10012,dessert,40.72577,-74.00136,restaurant,3.5
Ample Hills Creamery,141 8th Ave,10011,dessert,40.741658,-74.001366,restaurant,4.5
Jeffrey's Grocery,172 Waverly Pl,10014,seafood,40.73399,-74.00137,restaurant,3.5
Wild Ink,500 W 33rd St,10001,korean,40.753754,-74.001388,restaurant,4.5
Fukurou,87 MacDougal St,10012,japanese,40.72905,-74.00143,restaurant,3.5
Coco Pazzo,160 Prince St,10012,italian,40.72596,-74.00143,restaurant,4
87 On Walker,87 Walker St,10013,american,40.718083,-74.001456,restaurant,3.5
Jack's Wife Freda,116 8th Ave,10011,brunch,40.74091,-74.00146,restaurant,4
Pad Thai Noodle Lounge,114 8th Ave,10011,thai,40.74083711,-74.00147769,restaurant,4
CK14  The Crooked Knife,232 W 14th St,10011,brunch,40.739015,-74.001506,restaurant,4
Richard Allen Center for Culture and Art,40 Peck Slip,10038,Theater,40.707712,-74.001508,cultural_center,-1
Morandi,211 Waverly Pl,10014,italian,40.73534,-74.00151,restaurant,4
The Village Den,225 W 12th St,10011,healthy,40.73771,-74.00152,restaurant,4
The Rice Noodle,190 Bleecker St,10012,vietnamese,40.729087,-74.001525,restaurant,4
Posh Pop Bakeshop,192 Bleecker St,10012,healthy,40.72919654,-74.0015334,restaurant,3.5
Percy's Pizza,190 Bleecker St,10012,pizza,40.729076,-74.001534,restaurant,4
The Taco Shop,166 W 4th St,10014,mexican,40.73194885,-74.00154114,restaurant,4.5
Empire Cake,112 8th Ave,10011,dessert,40.74078,-74.00155,restaurant,3.5
Au Cheval Diner,33 Cortlandt Aly,10013,american,40.7183878,-74.0015522,restaurant,3.5
SushiNao,311 W 17th St,10011,japanese,40.74196,-74.00159,restaurant,4.5
The Paris Cafe,119 South St,10038,brunch,40.70732,-74.00159,restaurant,3
Masala Times,194 Bleecker St,10012,indian,40.72927282,-74.00159785,restaurant,3.5
RAWBAR by DOMODOMO,138 W Houston St,10012,japanese,40.728,-74.0016,restaurant,3.5
Hot N Juicy Crawfish,243 W 14th St,10011,seafood,40.73950993,-74.00160065,restaurant,4
HARBS,198 9th Ave,10011,dessert,40.74590737,-74.00162882,restaurant,3.5
Uncle Chop Chop,7 Cornelia St,10014,vietnamese,40.73168832,-74.00164275,restaurant,4
Dante,79-81 Macdougal St,10012,italian,40.72879,-74.00165,restaurant,4.5
Mermaid Oyster Bar,79 MacDougal St,10012,seafood,40.7287899,-74.00165,restaurant,4
DOMODOMO,140 W Houston St,10012,seafood,40.72803,-74.00167,restaurant,4
Joseph Leonard,170 Waverly Pl,10014,brunch,40.73360217,-74.00167541,restaurant,3.5
Brigadeiro Bakery,156 Sullivan St,10012,dessert,40.72744611,-74.0016796,restaurant,4.5
Ramen-Ya,181 W 4th St,10014,japanese,40.732536,-74.001681,restaurant,4
Pilot,Pier 6 Brooklyn Bridge Park,11201,seafood,40.69323,-74.001689,restaurant,4.5
Brine,106 8th Ave,10011,healthy,40.74059,-74.00169,restaurant,4.5
Fornino,Pier 6 Brooklyn Bridge Park,11201,pizza,40.69287353,-74.00169323,restaurant,4.5
Unico,156 Sullivan St,10012,dessert,40.72743273,-74.0017169,restaurant,3.5
Fay Da Bakery,321 W 6th Ave,10012,chinese,40.73115,-74.00176,restaurant,4
Acqua Restaurant NYC,"21 Peck Slip, Water St",10038,italian,40.7082567,-74.001797,restaurant,4.5
Pinch Chinese,177 Prince St,10012,thai,40.72645,-74.0018,restaurant,4.5
Petite Crevette,144 Union St,11231,seafood,40.68396,-74.0018,restaurant,4
Patisserie Claude,187 W 4th St,10014,dessert,40.7327402,-74.0018208,restaurant,4
Coco Bistro,233-235 Front St,10038,brunch,40.70757,-74.00184,restaurant,4
"Rattlestick Productions, Inc.",224 Waverly Place,10014,Theater,40.736027,-74.001855,cultural_center,-1
Bar Wayo,89 South St,10038,american,40.705528,-74.001864,restaurant,4.5
Song E Napule,146 W Houston St,10012,pizza,40.72813,-74.00188,restaurant,3.5
Xi'an Famous Foods,313 6th Ave,10014,chinese,40.730996,-74.0018838,restaurant,3.5
Il Corallo Trattoria,176 Prince St,10012,pizza,40.7262073,-74.0018919,restaurant,4.5
U.P. - Unlimited Possibilities,137 Seventh Ave S,10014,dessert,40.734798,-74.001892,restaurant,4
Dominique Ansel Kitchen,137 7th Ave S,10014,dessert,40.73479843,-74.00189209,restaurant,4
Té Company,163 W 10th St,10014,dessert,40.7346,-74.00193,restaurant,4.5
westbourne,137 Sullivan St,10012,brunch,40.72687,-74.00193,restaurant,4
Suteishi,24 Peck Slip,10038,japanese,40.70788,-74.00194,restaurant,4.5
Pizza Italia,307 W 17th St,10011,pizza,40.74198898,-74.00194582,restaurant,3.5
Don Angie,103 Greenwich Ave,10014,brunch,40.73778,-74.00197,restaurant,4
Pearl Oyster Bar,18 Cornelia St,10014,seafood,40.7314099,-74.00197,restaurant,4
Villa Mosconi,69 Macdougal St,10012,italian,40.72859,-74.002,restaurant,4
Barbalu Restaurant,225-227 Front St,10038,healthy,40.7074747,-74.0020404,restaurant,3
Jeremy's Ale House- South Street Seaport,228 Front St,10038,seafood,40.70766,-74.00205,restaurant,4.5
Highline Pizza,503 W 28th St,10001,pizza,40.751049,-74.0020523,restaurant,4.5
Ground Support,399 W Broadway,10012,healthy,40.72419686,-74.00205763,restaurant,4
Dil-e Punjab Deli,170 9th Ave,10011,indian,40.74482,-74.00206,restaurant,3.5
Otto's Tacos,131 7th Ave S,10014,healthy,40.73454,-74.00206,restaurant,4.5
Death Ave,315 10th Ave,10001,brunch,40.75112,-74.00208,restaurant,3
The Hideaway Seaport,22 Peck Slip,10038,seafood,40.7080634,-74.002083,restaurant,3.5
Van Leeuwen Ice Cream,224 Front St,10038,dessert,40.7076975,-74.0020983,restaurant,4
The Pho 3,152 7th Ave S,10014,vietnamese,40.7352,-74.00211,restaurant,3.5
Benny's Burritos,113 Greenwich Ave,10014,mexican,40.73807404,-74.00212378,restaurant,3.5
Alma Restaurant,187 Columbia St,11231,mexican,40.68557,-74.00215,restaurant,4
Piccola Cucina Enoteca,184 Prince St,10012,italian,40.726284,-74.002151,restaurant,4.5
Salud,107 Thompson St,10012,healthy,40.725847,-74.002151,restaurant,3.5
Bar Pitti,268 Ave Of The Americas,10014,italian,40.729047,-74.002153,restaurant,4.5
Avena Downtown,260 6th Ave,10014,italian,40.7289,-74.00216,restaurant,4
"AHL Foundation, Inc.","420 West 23rd Street, #7A",10011,Visual Arts,40.746836,-74.002162,cultural_center,-1
The Spaniard,190 W 4th St,10014,american,40.7327497,-74.0021829,restaurant,4
Joe's Pizza,7 Carmine St,10014,pizza,40.730655,-74.002189,restaurant,4
La Mercerie,53 Howard St,10013,brunch,40.72022367,-74.00219094,restaurant,3.5
Voula,9 Jones St,10014,seafood,40.73235,-74.00222,restaurant,3.5
Dorlan's Tavern & Oyster Bar,213 Front St,10038,seafood,40.70726,-74.00227,restaurant,3.5
Dos Toros Taqueria,11 Carmine St,10014,mexican,40.73062,-74.0023,restaurant,4.5
Cafe Patoro,223 Front St,10038,dessert,40.7072721,-74.00231604,restaurant,4
Palma,28 Cornelia St,10014,italian,40.73115,-74.00233,restaurant,4
Blossom,187 9th Ave,10011,vietnamese,40.745513,-74.002365,restaurant,3
Grom,233 Bleecker St,10014,dessert,40.73052718,-74.00240421,restaurant,3.5
Agave,140 7th Ave S,10014,mexican,40.734767,-74.002415,restaurant,4.5
Ofrenda,113 7th Ave S,10014,brunch,40.73391,-74.00242,restaurant,4
Emmett's,50 Macdougal St,10012,american,40.727303,-74.00243,restaurant,4.5
Agave - New York,488 3rd Ave,10016,mexican,40.734999,-74.002438,restaurant,3.5
Famous Ben's Pizza,177 Spring St,10012,pizza,40.72491,-74.00244,restaurant,4
MarieBelle,484 Broome St,10013,dessert,40.72321077,-74.00245063,restaurant,4
Molly's Cupcakes,228 Bleecker St,10014,dessert,40.73014,-74.00248,restaurant,4
Independent Curators International,401 Broadway,10013,Visual Arts,40.71871,-74.002482,cultural_center,-1
"Soho Repertory Theatre, Inc.",401 Broadway,10013,Theater,40.71871,-74.002482,cultural_center,-1
Ladurée SoHo,398 W Broadway,10012,dessert,40.7243939,-74.00248851,restaurant,4.5
Sunrise Mart,494 Broome St,10012,japanese,40.7232311,-74.0025149,restaurant,5
Boat Haus,4807 8th Ave,11220,seafood,40.641868,-74.002517,restaurant,4.5
Wolfnights,235 Bleecker St,10014,healthy,40.7306,-74.00252,restaurant,4
Blue Ribbon Sushi,119 Sullivan St,10012,japanese,40.72612,-74.0025299,restaurant,4
The Drunken Munkey - West Village,31 Cornelia St,10014,indian,40.73136,-74.00253,restaurant,4
Mr. Jones Supper Club,22 Jones St,10014,seafood,40.7317819,-74.0025704,restaurant,3.5
IL Brigante,214 Front St,10038,italian,40.707492,-74.002571,restaurant,4
"Location One, Inc.",26 Greene Street,10013,Visual Arts,40.721172,-74.002576,cultural_center,-1
Kahlo,525 West 29th Street,10001,mexican,40.75218,-74.0026,restaurant,3.5
BOBO,181 W 10th St,10014,american,40.73448944,-74.00262451,restaurant,4.5
Pasticceria Rocco,243 Bleecker St,10014,dessert,40.73083,-74.00265,restaurant,4
Taco Playa,212 Front St,10038,mexican,40.70737,-74.00269,restaurant,3.5
Bar Sardine,183 W 10th St,10014,american,40.73438421,-74.002701,restaurant,3.5
While We Were Young,183 W 10th St,10014,brunch,40.73437,-74.00272,restaurant,4
Tacombi - Bleecker Street,255 Bleecker St,10014,mexican,40.73112,-74.00272,restaurant,4.5
"Drawing Center, Inc.",35 Wooster Street,10013,Museum,40.722292,-74.002731,cultural_center,-1
Numero 28 Pizzeria - West Village,28 Carmine St,10014,pizza,40.73012,-74.00275,restaurant,4
10 Corso Como,200 Front St,10038,italian,40.707053,-74.00278,restaurant,4
North River Lobster Co,Pier 81 W 41st St,10036,seafood,40.76196869,-74.00282379,restaurant,4
Bluestone Lane,30 Carmine St,10014,brunch,40.73,-74.00283,restaurant,4
Shuka,38 Macdougal St,10012,american,40.72707,-74.00283,restaurant,4
La Bergamote NYC,177 9th Ave,10011,brunch,40.745044,-74.002863,restaurant,4.5
Via Trenta Pizzoteca,536 W 30th St,10001,pizza,40.75299343,-74.00286302,restaurant,4
Boucherie West Village,99 7th Ave S,10014,seafood,40.733063,-74.0028772,restaurant,2
Dominique Ansel Bakery,189 Spring St,10012,dessert,40.72522,-74.00291,restaurant,4
Taqueria Meza,95 7th Ave S,10014,mexican,40.7330017,-74.002915,restaurant,4
Keste,271 Bleecker St,10014,italian,40.73154,-74.00293,restaurant,3.5
Gotham Pizza,144 9th Ave,10011,pizza,40.74381,-74.00295,restaurant,4
Access Theater,380 Broadway,10013,Theater,40.718112,-74.002958,cultural_center,-1
